OBJECTID,ID,Camera ID,Camera Type,Location,Source,Source_URL,Display_Type,View_Direction,Webcam_URL,PopUp_URL,Consolidated_URL,NearBy_Place,County,State,Elevation_Ft,Longitude,Latitude,GlobalID,Thumbnail URL,View Degrees,Tilt,Zoom,Field of View,Shape__Area,Shape__Length,Shape__Area_2,Shape__Length_2,CreationDate,Creator,EditDate,Editor
1225,,Axis-DeathballMtn,Fire,Deathball Mtn,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-DeathballMtn,,http://www.alertwildfire.org/,,Lane,OR,0,-122.27601,44.13468,ad9842c0-7769-493c-a441-c8df1d3305db,http://api.nvseismolab.org/camera/Axis-DeathballMtn,326.14,3.99,1,65.1,,,6208591987.57813,359999.845288235,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1226,,Axis-SnowValley,Fire,Snow Valley Peak NV,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-SnowValley,,http://www.alertwildfire.org/,,CarsonCity,NV,0,-119.883171,39.15419,a552b881-ddb5-4428-b804-b798fd743bde,http://api.nvseismolab.org/camera/Axis-SnowValley,188.4,0,1,62.98,,,5103164189.97266,325852.575313377,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1227,,Axis-Mahogany,Fire,Mahogany OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Mahogany,,http://www.alertwildfire.org/,,Malheur,OR,0,-117.238289,43.250458,d9cbc540-c2c3-441a-9597-b574e8333e2f,http://api.nvseismolab.org/camera/Axis-Mahogany,130.64,0,1,62.98,,,5800210711.49219,347406.497318861,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1228,,Axis-BeatysButte,Fire,Beaty Butte,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BeatysButte,,http://www.alertwildfire.org/,,Harney,OR,0,-119.332268,42.385883,7e6f9a6a-8efd-45c1-a1f3-cbbf318777b6,http://api.nvseismolab.org/camera/Axis-BeatysButte,59.98,-3,257,65.1,,,3465859656.58203,290434.926865322,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1229,,Axis-Steamboat,Fire,Steamboat NV,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Steamboat,,http://www.alertwildfire.org/,,Washoe,NV,0,-119.753265,39.39584,dbe62146-9ff2-477f-bbdb-27bc7d5b42ac,http://api.nvseismolab.org/camera/Axis-Steamboat,278.08,2.34,1,62.98,,,5207682746.25,329223.66450699,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1230,,Axis-PrattMtn1,Fire,Pratt Mtn 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-PrattMtn1,,http://www.alertwildfire.org/,,Humboldt,CA,0,-123.693047,40.119675,6769fa59-e386-4439-a5f3-f961879b9434,http://api.nvseismolab.org/camera/Axis-PrattMtn1,104.21,-3.24,1,65.1,,,5389917938.37891,335323.572076725,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1231,,Axis-Winters2,Fire,Winters 2,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Winters2,,http://www.alertwildfire.org/,,Yolo,CA,0,-121.983101,38.521198,c0a3caa2-a4ac-49d8-869e-359739c6e940,http://api.nvseismolab.org/camera/Axis-Winters2,210,-3,257,65.1,,,3025271201.67188,271808.783678663,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1232,,Axis-HarnessMtn,Fire,Harness Mtn,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-HarnessMtn,,http://www.alertwildfire.org/,,Douglas,OR,0,-123.10743,43.522129,158aa7af-89d2-434a-8638-5dabd58c077c,http://api.nvseismolab.org/camera/Axis-HarnessMtn,360,-2.99,1,65.1,,,6095251620.44531,356714.484585825,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1233,,Axis-SmithRidgeLane,Fire,Smith Ridge Lane,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-SmithRidgeLane,,http://www.alertwildfire.org/,,Lane,OR,0,-122.04087,44.29507,7740545e-8fac-4e91-96f2-05a990c32be5,http://api.nvseismolab.org/camera/Axis-SmithRidgeLane,359.61,-3.31,1,65.1,,,6257959350.94531,361447.257954833,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1234,,Axis-MtWilsonLincoln1,Fire,Mt Wilson Lincoln 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-MtWilsonLincoln1,,http://www.alertwildfire.org/,,Lincoln,NV,0,-114.3816,38.2381,5f079593-0329-413d-acd8-8bf180785da1,http://api.nvseismolab.org/camera/Axis-MtWilsonLincoln1,3.38,1.35,1,65.1,,,5182608417.44922,328909.556556752,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1235,,Axis-Virginia,Fire,Virginia Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Virginia,,http://www.alertwildfire.org/,,Washoe,NV,0,-119.461349,39.755695,34ea793d-68ff-46e7-acd2-50567457bbee,http://api.nvseismolab.org/camera/Axis-Virginia,229.03,-4.31,1,65.1,,,5307350587.58984,332712.616534608,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1236,,Axis-BryantMtn1,Fire,Bryant Mtn 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BryantMtn1,,http://www.alertwildfire.org/,,Klamath,OR,0,-121.275861,42.033887,e8126823-df5a-43b1-ab20-488dbf61aa0d,http://api.nvseismolab.org/camera/Axis-BryantMtn1,220.16,-2.9,3000,65.1,,,1007352139.68359,241872.038527423,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1237,,Axis-BaldyJacksonOR,Fire,Baldy Mtn OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BaldyJacksonOR,,http://www.alertwildfire.org/,,Jackson,OR,0,-122.75049,42.29809,a5f3a6df-2733-4a92-8acf-3790eb4b7d7e,http://api.nvseismolab.org/camera/Axis-BaldyJacksonOR,135,-2.99,1,65.1,,,5725550147.39453,345563.004876561,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1238,,Axis-TVHill,Fire,TV Hill,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-TVHill,,http://www.alertwildfire.org/,,Mineral,NV,0,-118.764999,38.457001,935c9a44-cbbe-4e41-b5f6-02bb5af5ee55,http://api.nvseismolab.org/camera/Axis-TVHill,179.56,-6.26,1,65.1,,,5097469002.96875,326044.396908126,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1239,,Axis-Martis,Fire,Martis Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Martis,,http://www.alertwildfire.org/,,Placer,CA,0,-120.036003,39.292,93c89d4f-78dd-41ea-915d-8935fdf06f69,http://api.nvseismolab.org/camera/Axis-Martis,239.42,-3.13,1,65.1,,,5246536251.04297,330813.149354318,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1240,,Axis-PrarieRidge,Fire,Prairie Peak Ridge OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-PrarieRidge,,http://www.alertwildfire.org/,,Lane,OR,0,-123.590744,44.279541,e8073871-4ddb-4227-a2c5-8a5bfdf28612,http://api.nvseismolab.org/camera/Axis-PrarieRidge,315,-5.99,1,65.1,,,6228693717.64844,360569.32941,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1241,,Axis-Callaghan,Fire,Callaghan Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Callaghan,,http://www.alertwildfire.org/,,Lander,NV,0,-116.951645,39.708099,c0cdc01b-2082-4486-8e0b-f72c790e7294,http://api.nvseismolab.org/camera/Axis-Callaghan,297.44,2.47,1,62.98,,,5275505752.01953,331376.051078043,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1242,,Axis-TenaboMtn,Fire,Tenabo Mtn,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-TenaboMtn,,http://www.alertwildfire.org/,,Eureka,NV,0,-116.568703,40.162399,891e7c5a-eebf-4f4d-8547-82d238ed93b8,http://api.nvseismolab.org/camera/Axis-TenaboMtn,154.12,-9.53,1,65.1,,,5354681575.29688,334172.543936761,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1243,,Axis-RogueValleyManor,Fire,Rogue Valley Manor Medford OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-RogueValleyManor,,http://www.alertwildfire.org/,,Jackson,OR,0,-122.83899,42.307605,62f0cb3a-2f31-4450-a487-bdbafb877160,http://api.nvseismolab.org/camera/Axis-RogueValleyManor,179.79,5.2,239,62.98,,,3273915660.71484,285085.441471287,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1244,,Axis-Jacks,Fire,Jacks Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Jacks,,http://www.alertwildfire.org/,,Elko,NV,0,-115.98867,41.50853,aba4e90d-7b32-47c3-a9f8-888ea47bad96,http://api.nvseismolab.org/camera/Axis-Jacks,30.48,-3.44,1,62.98,,,5599048710.76953,341409.638808457,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1245,,Axis-Coopr,Fire,Cooper,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Coopr,,http://www.alertwildfire.org/,,Washington,OR,0,-122.86902,45.45726,95c0b7aa-201d-4ff2-8fb0-ae6197afd96a,http://api.nvseismolab.org/camera/Axis-Coopr,45.31,6.01,1,62.98,,,6376876960.19531,364350.937672161,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1246,,Axis-Sierra,Fire,Sierra at Tahoe,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Sierra,,http://www.alertwildfire.org/,,ElDorado,CA,0,-120.062912,38.795753,735f51e7-4dca-47eb-b454-84dd8fa99d11,http://api.nvseismolab.org/camera/Axis-Sierra,309.97,-2.13,1,65.1,,,5242902499.91406,330789.92607917,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1247,,Axis-MohawkEsmeralda,Fire,Mohawk Esmeralda,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-MohawkEsmeralda,,http://www.alertwildfire.org/,,Esmeralda,NV,0,-117.7959,37.7341,e87268f4-0bcc-491b-9a44-336d82ab7276,http://api.nvseismolab.org/camera/Axis-MohawkEsmeralda,275.29,0.02,1,65.1,,,5059350650.35156,324904.355760194,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1248,,Axis-PierceMtn1,Fire,Pierce Mtn 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-PierceMtn1,,http://www.alertwildfire.org/,,Humboldt,CA,0,-124.120468,40.417099,1212f26f-5a8b-40e1-a221-42ff0171f067,http://api.nvseismolab.org/camera/Axis-PierceMtn1,186.58,0.44,1,65.1,,,5388616952.34766,335221.584195729,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1249,,Axis-BennettMtn,Fire,Bennett Mtn ID,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BennettMtn,,http://www.alertwildfire.org/,,Elmore,ID,0,-115.434059,43.249199,bfd1a9c3-ae19-40d2-aeb0-9d35369b0715,http://api.nvseismolab.org/camera/Axis-BennettMtn,125.24,0,1,62.98,,,5805846607.125,347579.285219261,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1250,,Axis-Heavenly,Fire,Heavenly Ski Area,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Heavenly,,http://www.alertwildfire.org/,,ElDorado,CA,0,-119.931679,38.927341,684d2c7f-9ab1-4e63-b3b3-6ae9bc1cbc1f,http://api.nvseismolab.org/camera/Axis-Heavenly,273.03,-7.73,1,62.98,,,5133300432.01563,326859.8639935,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1251,,Axis-BaldNV,Fire,Bald Mtn NV,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-BaldNV,,http://www.alertwildfire.org/,,Douglas,NV,0,-119.523003,38.807999,3fb9d73f-eaf1-41db-a727-a03c1645840f,http://api.nvseismolab.org/camera/Axis-BaldNV,336.34,-2.97,1,62.98,,,5168877445.86328,328030.523971902,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1252,,Axis-DeadMountain,Fire,Dead Mtn OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-DeadMountain,,http://www.alertwildfire.org/,,Lane,OR,0,-122.4058,43.7756,d41c7d16-77be-4c6c-b58d-2f67e040656c,http://api.nvseismolab.org/camera/Axis-DeadMountain,314.99,-3,1,65.1,,,6122612384.96875,357484.300588231,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1253,,Axis-ChimneyPeak,Fire,Chimney Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-ChimneyPeak,,http://www.alertwildfire.org/,,Washoe,NV,0,-119.958244,39.460079,e147eb8c-db78-400f-98c8-4990e63897e5,http://api.nvseismolab.org/camera/Axis-ChimneyPeak,330.68,-9.2,1,65.1,,,5358355974.88672,334432.891375798,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1254,,Axis-Homewood1,Fire,Homewood Ski Area 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Homewood1,,http://www.alertwildfire.org/,,Placer,CA,0,-120.17453,39.082802,f1266008-3fea-4c1d-9cba-6a1f4f95d1ae,http://api.nvseismolab.org/camera/Axis-Homewood1,282.97,-18.56,525,65.1,,,2145933679.71094,255947.507346068,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1255,,Axis-Rockland,Fire,Rockland,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Rockland,,http://www.alertwildfire.org/,,Lyon,NV,0,-119.100998,38.648998,1cc1f61d-debd-4420-a61f-d86b7f6cfede,http://api.nvseismolab.org/camera/Axis-Rockland,14.82,-3.32,1,62.98,,,5148728988.26953,327392.677319621,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1256,,Axis-Alta,Fire,Alta Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Alta,,http://www.alertwildfire.org/,,Humboldt,Nevada,0,-118.6428,41.81,f3731311-ed23-4075-a936-68b8cf42b162,http://api.nvseismolab.org/camera/Axis-Alta,359.99,-45,1,65.1,,,5763957489.13281,346878.666711522,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1257,,Axis-Angel,Fire,Angel Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Angel,,http://www.alertwildfire.org/,,Clark,NV,0,-115.573997,36.319,6f928f63-377d-4699-8222-51895ab4abcd,http://api.nvseismolab.org/camera/Axis-Angel,334.93,-0.93,1,62.98,,,4829665042.79688,317079.945343401,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1258,,Axis-FallenLeaf,Fire,Fallen Leaf Lake,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-FallenLeaf,,http://www.alertwildfire.org/,,ElDorado,CA,0,-120.065697,38.8792,18e8398b-30a6-4cfe-b2b5-3aeb9b0826de,http://api.nvseismolab.org/camera/Axis-FallenLeaf,352.32,0.67,1,65.1,,,5276821390.20313,331886.991122593,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1259,,Axis-Prospect,Fire,Prospect Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Prospect,,http://www.alertwildfire.org/,,Eureka,NV,0,-115.998741,39.44973,c28f28a5-f8cb-4aac-a147-119c378b9605,http://api.nvseismolab.org/camera/Axis-Prospect,359.96,-44.96,1,62.98,,,5270699456.57031,331250.918006801,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1260,,Axis-Blue,Fire,Blue Mtn OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Blue,,http://www.alertwildfire.org/,,Malheur,OR,0,-117.875259,42.321327,d6121185-c783-49ec-aae9-802754a45cf5,http://api.nvseismolab.org/camera/Axis-Blue,360,-2.99,323,62.98,,,3386923492.02734,289144.254815995,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1261,,Axis-FortSage,Fire,Fort Sage,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-FortSage,,http://www.alertwildfire.org/,,Washoe,NV,0,-119.978928,40.029579,bd0a0e41-7d37-4940-9a13-9e0f7ac33ff1,http://api.nvseismolab.org/camera/Axis-FortSage,219.53,-4.58,1,65.1,,,5342194858.50391,333793.24295896,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1262,,Axis-Timberline,Fire,Timberline OR,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Timberline,,http://www.alertwildfire.org/,,Clackamas,OR,0,-121.71447,45.333046,7054bd79-3d0d-4e81-953c-c3608d5681fc,http://api.nvseismolab.org/camera/Axis-Timberline,30,7.99,330,62.98,,,3744104122.47656,304027.621174625,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1263,,Axis-Winnemucca,Fire,Winnemucca Mountain NV,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Winnemucca,,http://www.alertwildfire.org/,,Humboldt,NV,0,-117.766181,41.010453,548c0545-6304-4958-8794-14e7de0bcb9e,http://api.nvseismolab.org/camera/Axis-Winnemucca,10.95,-1.32,1,62.98,,,5521813836.98438,339052.162368211,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1264,,Axis-Sonoma,Fire,Sonoma Peak,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Sonoma,,http://www.alertwildfire.org/,,Humboldt,NV,0,-117.62427,40.8885,a84fe52c-29f2-421f-aa77-7f773c612d50,http://api.nvseismolab.org/camera/Axis-Sonoma,327.71,-8.71,1,65.1,,,5589876877.05078,341583.15879349,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1265,,Axis-MtCotterel,Fire,Mt. Cotterel,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-MtCotterel,,http://www.alertwildfire.org/,,Cassia,ID,0,-113.455612,42.361553,ddffba81-6c53-4f58-85b3-37bfcfe148cc,http://api.nvseismolab.org/camera/Axis-MtCotterel,238.81,-1.37,1,65.1,,,5751006879.59375,346347.38690884,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1266,,Axis-Knoll,Fire,Knoll Mtn,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Knoll,,http://www.alertwildfire.org/,,Elko,NV,0,-114.628036,41.631458,886d1092-3045-4a8f-9be8-521b7b6e3b14,http://api.nvseismolab.org/camera/Axis-Knoll,62.32,0,1,62.98,,,5591280291.17578,341151.585407856,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1267,,Axis-ArmstrongLookout1,Fire,Armstrong Lookout 1,Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-ArmstrongLookout1,,http://www.alertwildfire.org/,,ElDorado,CA,0,-120.384285,38.542347,de54d463-090f-4eba-971d-4ae2031c13c3,http://api.nvseismolab.org/camera/Axis-ArmstrongLookout1,326.65,-5,1,65.1,,,5217185597.20703,329992.648603461,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
1268,,Axis-Pepperwood1,Fire,Pepperwood Preserve (East),Alert Wildfire,http://www.alertwildfire.org/,Picture,Pan-Tilt-Zoom,http://api.nvseismolab.org/camera/Axis-Pepperwood1,,http://www.alertwildfire.org/,,Sonoma,CA,0,-122.703773,38.582798,a906bcc3-9402-48a4-94ae-3ad3992596d6,http://api.nvseismolab.org/camera/Axis-Pepperwood1,21.01,-4.07,1,62.98,,,5137064937.44531,327019.965990922,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:55 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
